sno,observationdate,provincestate,countryregion,lastupdate,confirmed,deaths,recovered
5690,15/03/2020,New South Wales,Australia,15/03/2020,134.0,2.0,4.0
5691,15/03/2020,Gansu,Mainland China,15/03/2020,133.0,2.0,91.0
5692,15/03/2020,Shanxi,Mainland China,13/03/2020,133.0,0.0,133.0
5693,15/03/2020,,Romania,15/03/2020,131.0,0.0,9.0
5694,15/03/2020,,Ireland,14/03/2020,129.0,2.0,0.0
5695,15/03/2020,Liaoning,Mainland China,15/03/2020,125.0,1.0,114.0
5696,15/03/2020,,Poland,15/03/2020,119.0,3.0,0.0
5697,15/03/2020,,Indonesia,15/03/2020,117.0,5.0,8.0
5698,15/03/2020,Florida,US,15/03/2020,115.0,4.0,0.0
5699,15/03/2020,,Thailand,15/03/2020,114.0,1.0,35.0
5700,15/03/2020,,India,15/03/2020,113.0,2.0,13.0
5701,15/03/2020,,Kuwait,15/03/2020,112.0,0.0,5.0
5702,15/03/2020,,Egypt,15/03/2020,110.0,2.0,21.0
5703,15/03/2020,,Iraq,14/03/2020,116.0,10.0,26.0
5704,15/03/2020,,Lebanon,15/03/2020,110.0,3.0,1.0
5705,15/03/2020,Ontario,Canada,15/03/2020,104.0,0.0,4.0
5706,15/03/2020,,Saudi Arabia,14/03/2020,103.0,0.0,1.0
5707,15/03/2020,Colorado,US,14/03/2020,131.0,1.0,0.0
5708,15/03/2020,Georgia,US,15/03/2020,99.0,1.0,0.0
5709,15/03/2020,Jilin,Mainland China,13/03/2020,93.0,1.0,91.0
5710,15/03/2020,,San Marino,15/03/2020,101.0,5.0,4.0
5711,15/03/2020,Louisiana,US,15/03/2020,91.0,2.0,0.0
5712,15/03/2020,,United Arab Emirates,15/03/2020,98.0,0.0,23.0
5713,15/03/2020,Xinjiang,Mainland China,11/03/2020,76.0,3.0,73.0
5714,15/03/2020,Inner Mongolia,Mainland China,11/03/2020,75.0,1.0,71.0
5715,15/03/2020,Ningxia,Mainland China,14/03/2020,75.0,0.0,73.0
5716,15/03/2020,New Jersey,US,15/03/2020,98.0,2.0,0.0
5717,15/03/2020,British Columbia,Canada,15/03/2020,73.0,1.0,4.0
5718,15/03/2020,Illinois,US,15/03/2020,93.0,0.0,2.0
5719,15/03/2020,,Russia,15/03/2020,63.0,0.0,8.0
5720,15/03/2020,Texas,US,15/03/2020,72.0,0.0,0.0
5721,15/03/2020,Queensland,Australia,15/03/2020,61.0,0.0,8.0
5722,15/03/2020,,Chile,14/03/2020,74.0,0.0,0.0
5723,15/03/2020,,Luxembourg,15/03/2020,59.0,1.0,0.0
5724,15/03/2020,,Taiwan,15/03/2020,59.0,1.0,20.0
5725,15/03/2020,Victoria,Australia,15/03/2020,57.0,0.0,8.0
5726,15/03/2020,,Vietnam,15/03/2020,56.0,0.0,16.0
5727,15/03/2020,,Slovakia,15/03/2020,54.0,0.0,0.0
5728,15/03/2020,,Pakistan,15/03/2020,53.0,0.0,2.0
5729,15/03/2020,,South Africa,15/03/2020,51.0,0.0,0.0
5730,15/03/2020,,Brunei,15/03/2020,50.0,0.0,0.0
5731,15/03/2020,,Croatia,15/03/2020,49.0,0.0,1.0
5732,15/03/2020,,Algeria,15/03/2020,48.0,4.0,12.0
5733,15/03/2020,Pennsylvania,US,14/03/2020,66.0,0.0,0.0
5734,15/03/2020,,Serbia,14/03/2020,48.0,0.0,0.0
5735,15/03/2020,Diamond Princess cruise ship,US,10/03/2020,46.0,0.0,0.0
5736,15/03/2020,,Argentina,15/03/2020,45.0,2.0,1.0
5737,15/03/2020,Virginia,US,15/03/2020,45.0,1.0,0.0
5738,15/03/2020,,Bulgaria,15/03/2020,51.0,2.0,0.0
5739,15/03/2020,,Panama,15/03/2020,43.0,1.0,0.0
5740,15/03/2020,,Peru,15/03/2020,43.0,0.0,0.0
5741,15/03/2020,,Albania,15/03/2020,42.0,1.0,0.0
5742,15/03/2020,,Mexico,15/03/2020,41.0,0.0,4.0
5743,15/03/2020,Alberta,Canada,15/03/2020,39.0,0.0,0.0
5744,15/03/2020,Oregon,US,15/03/2020,36.0,1.0,0.0
5745,15/03/2020,Minnesota,US,15/03/2020,35.0,0.0,0.0
5746,15/03/2020,,Colombia,15/03/2020,34.0,0.0,0.0
5747,15/03/2020,Michigan,US,15/03/2020,33.0,0.0,0.0
5748,15/03/2020,,Hungary,15/03/2020,32.0,1.0,1.0
5749,15/03/2020,North Carolina,US,15/03/2020,33.0,0.0,0.0
5750,15/03/2020,Tennessee,US,14/03/2020,39.0,0.0,0.0
5751,15/03/2020,Maryland,US,15/03/2020,32.0,0.0,0.0
5752,15/03/2020,,Georgia,14/03/2020,33.0,0.0,0.0
5753,15/03/2020,,Latvia,15/03/2020,30.0,0.0,1.0
5754,15/03/2020,Ohio,US,15/03/2020,37.0,0.0,0.0
5755,15/03/2020,,Ecuador,14/03/2020,28.0,2.0,0.0
5756,15/03/2020,,Morocco,15/03/2020,28.0,1.0,1.0
5757,15/03/2020,Wisconsin,US,15/03/2020,32.0,0.0,1.0
5758,15/03/2020,,Belarus,13/03/2020,27.0,0.0,3.0
5759,15/03/2020,,Costa Rica,15/03/2020,27.0,0.0,0.0
5760,15/03/2020,,Cyprus,14/03/2020,26.0,0.0,0.0
5761,15/03/2020,Quebec,Canada,15/03/2020,24.0,0.0,0.0
5762,15/03/2020,Connecticut,US,15/03/2020,24.0,0.0,0.0
5763,15/03/2020,Utah,US,15/03/2020,28.0,0.0,0.0
5764,15/03/2020,,Armenia,15/03/2020,26.0,0.0,0.0
5765,15/03/2020,,Bosnia and Herzegovina,15/03/2020,24.0,0.0,0.0
5766,15/03/2020,,Malta,15/03/2020,21.0,0.0,1.0
5767,15/03/2020,Grand Princess,US,10/03/2020,21.0,0.0,0.0
5768,15/03/2020,Nevada,US,14/03/2020,24.0,0.0,0.0
5769,15/03/2020,South Australia,Australia,15/03/2020,20.0,0.0,3.0
5770,15/03/2020,,Oman,15/03/2020,22.0,0.0,9.0
5771,15/03/2020,Indiana,US,15/03/2020,20.0,0.0,0.0
5772,15/03/2020,Rhode Island,US,14/03/2020,20.0,0.0,0.0
5773,15/03/2020,South Carolina,US,14/03/2020,28.0,0.0,0.0
5774,15/03/2020,Qinghai,Mainland China,11/03/2020,18.0,0.0,18.0
5775,15/03/2020,,Tunisia,14/03/2020,18.0,0.0,0.0
5776,15/03/2020,Iowa,US,15/03/2020,18.0,0.0,0.0
5777,15/03/2020,Kentucky,US,15/03/2020,20.0,0.0,0.0
5778,15/03/2020,Western Australia,Australia,14/03/2020,17.0,1.0,0.0
5779,15/03/2020,Nebraska,US,15/03/2020,17.0,0.0,0.0
5780,15/03/2020,,Afghanistan,15/03/2020,16.0,0.0,0.0
5781,15/03/2020,Arkansas,US,15/03/2020,16.0,0.0,0.0
5782,15/03/2020,District of Columbia,US,15/03/2020,16.0,0.0,0.0
5783,15/03/2020,,Azerbaijan,13/03/2020,23.0,1.0,6.0
5784,15/03/2020,,North Macedonia,13/03/2020,14.0,0.0,1.0
5785,15/03/2020,,Maldives,15/03/2020,13.0,0.0,0.0
5786,15/03/2020,New Mexico,US,15/03/2020,13.0,0.0,0.0
5787,15/03/2020,,Lithuania,15/03/2020,12.0,0.0,1.0
5788,15/03/2020,,Moldova,14/03/2020,23.0,0.0,0.0
5789,15/03/2020,Alabama,US,15/03/2020,12.0,0.0,0.0
5790,15/03/2020,Arizona,US,14/03/2020,13.0,0.0,1.0
5791,15/03/2020,Faroe Islands,Denmark,15/03/2020,11.0,0.0,0.0
5792,15/03/2020,,Dominican Republic,14/03/2020,11.0,0.0,0.0
5793,15/03/2020,,Sri Lanka,15/03/2020,18.0,0.0,1.0
5794,15/03/2020,,Bolivia,14/03/2020,10.0,0.0,0.0
5795,15/03/2020,Macau,Macau,11/03/2020,10.0,0.0,10.0
5796,15/03/2020,,Senegal,13/03/2020,24.0,0.0,1.0
5797,15/03/2020,,Martinique,14/03/2020,9.0,0.0,0.0
5798,15/03/2020,South Dakota,US,14/03/2020,9.0,1.0,0.0
5799,15/03/2020,,Jamaica,13/03/2020,10.0,0.0,0.0
5800,15/03/2020,,Kazakhstan,15/03/2020,9.0,0.0,0.0
5801,15/03/2020,,New Zealand,15/03/2020,8.0,0.0,0.0
5802,15/03/2020,Kansas,US,14/03/2020,8.0,1.0,0.0
5803,15/03/2020,,Venezuela,15/03/2020,10.0,0.0,0.0
5804,15/03/2020,,Cambodia,14/03/2020,7.0,0.0,1.0
5805,15/03/2020,,Jordan,15/03/2020,8.0,0.0,1.0
5806,15/03/2020,,Reunion,15/03/2020,7.0,0.0,0.0
5807,15/03/2020,Montana,US,15/03/2020,7.0,0.0,0.0
5808,15/03/2020,New Hampshire,US,14/03/2020,13.0,0.0,0.0
5809,15/03/2020,Tasmania,Australia,15/03/2020,6.0,0.0,0.0
5810,15/03/2020,,Ghana,15/03/2020,6.0,0.0,0.0
5811,15/03/2020,,Paraguay,13/03/2020,6.0,0.0,0.0
5812,15/03/2020,,Turkey,15/03/2020,6.0,0.0,0.0
5813,15/03/2020,Delaware,US,14/03/2020,7.0,0.0,0.0
5814,15/03/2020,Hawaii,US,15/03/2020,6.0,0.0,0.0
5815,15/03/2020,Maine,US,15/03/2020,12.0,0.0,0.0
5816,15/03/2020,Mississippi,US,14/03/2020,10.0,0.0,0.0
5817,15/03/2020,,Bangladesh,15/03/2020,5.0,0.0,0.0
5818,15/03/2020,French Guiana,France,15/03/2020,7.0,0.0,0.0
5819,15/03/2020,Idaho,US,15/03/2020,5.0,0.0,0.0
5820,15/03/2020,Missouri,US,15/03/2020,5.0,0.0,0.0
5821,15/03/2020,Vermont,US,14/03/2020,8.0,0.0,0.0
5822,15/03/2020,Manitoba,Canada,14/03/2020,4.0,0.0,0.0
5823,15/03/2020,,Cuba,13/03/2020,4.0,0.0,0.0
5824,15/03/2020,,Guyana,15/03/2020,4.0,1.0,0.0
5825,15/03/2020,,Liechtenstein,14/03/2020,4.0,0.0,0.0
5826,15/03/2020,Oklahoma,US,14/03/2020,7.0,0.0,0.0
5827,15/03/2020,,Uruguay,14/03/2020,4.0,0.0,0.0
5828,15/03/2020,French Polynesia,France,15/03/2020,3.0,0.0,0.0
5829,15/03/2020,,Honduras,15/03/2020,3.0,0.0,0.0
5830,15/03/2020,Guam,US,15/03/2020,3.0,0.0,0.0
5831,15/03/2020,Puerto Rico,US,14/03/2020,5.0,0.0,0.0
5832,15/03/2020,Wyoming,US,15/03/2020,3.0,0.0,0.0
5833,15/03/2020,,Ukraine,13/03/2020,3.0,1.0,0.0
5834,15/03/2020,Channel Islands,UK,15/03/2020,3.0,0.0,0.0
5835,15/03/2020,,Aruba,13/03/2020,2.0,0.0,0.0
5836,15/03/2020,,Burkina Faso,13/03/2020,3.0,0.0,0.0
5837,15/03/2020,,Cameroon,13/03/2020,2.0,0.0,0.0
5838,15/03/2020,New Brunswick,Canada,15/03/2020,2.0,0.0,0.0
5839,15/03/2020,Saskatchewan,Canada,14/03/2020,2.0,0.0,0.0
5840,15/03/2020,,Congo (Kinshasa),13/03/2020,2.0,0.0,0.0
5841,15/03/2020,St Martin,France,14/03/2020,2.0,0.0,0.0
5842,15/03/2020,,Jersey,14/03/2020,2.0,0.0,0.0
5843,15/03/2020,,Kosovo,15/03/2020,2.0,0.0,0.0
5844,15/03/2020,,Monaco,14/03/2020,2.0,0.0,0.0
5845,15/03/2020,,Namibia,14/03/2020,2.0,0.0,0.0
5846,15/03/2020,,Nigeria,13/03/2020,2.0,0.0,0.0
5847,15/03/2020,,Seychelles,15/03/2020,2.0,0.0,0.0
5848,15/03/2020,,Trinidad and Tobago,14/03/2020,2.0,0.0,0.0
5849,15/03/2020,,Andorra,13/03/2020,1.0,0.0,1.0
5850,15/03/2020,,Antigua and Barbuda,15/03/2020,1.0,0.0,0.0
5851,15/03/2020,Australian Capital Territory,Australia,14/03/2020,1.0,0.0,0.0
5852,15/03/2020,Northern Territory,Australia,14/03/2020,1.0,0.0,0.0
5853,15/03/2020,,Bhutan,13/03/2020,1.0,0.0,0.0
5854,15/03/2020,Newfoundland and Labrador,Canada,15/03/2020,1.0,0.0,0.0
5855,15/03/2020,Prince Edward Island,Canada,15/03/2020,1.0,0.0,0.0
5856,15/03/2020,,Cayman Islands,13/03/2020,1.0,0.0,0.0
5857,15/03/2020,,Central African Republic,15/03/2020,1.0,0.0,0.0
5858,15/03/2020,Tibet,Mainland China,11/03/2020,1.0,0.0,1.0
5859,15/03/2020,,Congo (Brazzaville),15/03/2020,1.0,0.0,0.0
5860,15/03/2020,,Ivory Coast,13/03/2020,1.0,0.0,0.0
5861,15/03/2020,,Curacao,14/03/2020,1.0,0.0,0.0
5862,15/03/2020,,Equatorial Guinea,15/03/2020,1.0,0.0,0.0
5863,15/03/2020,,Eswatini,15/03/2020,1.0,0.0,0.0
5864,15/03/2020,,Ethiopia,13/03/2020,1.0,0.0,0.0
5865,15/03/2020,Mayotte,France,14/03/2020,1.0,0.0,0.0
5866,15/03/2020,Saint Barthelemy,France,14/03/2020,1.0,0.0,0.0
5867,15/03/2020,,Gabon,14/03/2020,1.0,0.0,0.0
5868,15/03/2020,,Guadeloupe,13/03/2020,3.0,0.0,0.0
5869,15/03/2020,,Guatemala,14/03/2020,1.0,0.0,0.0
5870,15/03/2020,,Guernsey,13/03/2020,1.0,0.0,0.0
5871,15/03/2020,,Guinea,15/03/2020,1.0,0.0,0.0
5872,15/03/2020,,Holy See,13/03/2020,1.0,0.0,0.0
5873,15/03/2020,,Kenya,13/03/2020,3.0,0.0,0.0
5874,15/03/2020,,Mauritania,15/03/2020,1.0,0.0,0.0
5875,15/03/2020,,Mongolia,13/03/2020,1.0,0.0,0.0
5876,15/03/2020,,Nepal,13/03/2020,1.0,0.0,1.0
5877,15/03/2020,,Rwanda,15/03/2020,1.0,0.0,0.0
5878,15/03/2020,,Saint Lucia,14/03/2020,2.0,0.0,0.0
5879,15/03/2020,,Saint Vincent and the Grenadines,14/03/2020,1.0,0.0,0.0
5880,15/03/2020,,Sudan,14/03/2020,1.0,1.0,0.0
5881,15/03/2020,,Suriname,14/03/2020,1.0,0.0,0.0
5882,15/03/2020,,Togo,13/03/2020,1.0,0.0,0.0
5883,15/03/2020,Alaska,US,13/03/2020,1.0,0.0,0.0
5884,15/03/2020,North Dakota,US,12/03/2020,1.0,0.0,0.0
5885,15/03/2020,"Virgin Islands, U.S.",US,14/03/2020,1.0,0.0,0.0
5886,15/03/2020,Gibraltar,UK,14/03/2020,1.0,0.0,1.0
5887,15/03/2020,,Uzbekistan,15/03/2020,1.0,0.0,0.0
5888,15/03/2020,Diamond Princess cruise ship,Australia,14/03/2020,0.0,0.0,0.0
5889,15/03/2020,West Virginia,US,10/03/2020,0.0,0.0,0.0
5890,15/03/2020,,occupied Palestinian territory,11/03/2020,0.0,0.0,0.0
5891,16/03/2020,Hubei,Mainland China,16/03/2020,67798.0,3099.0,55142.0
5892,16/03/2020,,Italy,16/03/2020,27980.0,2158.0,2749.0
5893,16/03/2020,,Iran,16/03/2020,14991.0,853.0,4590.0
5894,16/03/2020,,Spain,16/03/2020,9942.0,342.0,530.0
5895,16/03/2020,,South Korea,16/03/2020,8236.0,75.0,1137.0
5896,16/03/2020,,Germany,16/03/2020,7272.0,17.0,67.0
5897,16/03/2020,France,France,16/03/2020,6633.0,148.0,12.0
5898,16/03/2020,,Switzerland,15/03/2020,2200.0,14.0,4.0
5899,16/03/2020,United Kingdom,UK,16/03/2020,1543.0,55.0,20.0
5900,16/03/2020,Netherlands,Netherlands,16/03/2020,1413.0,24.0,2.0
5901,16/03/2020,Guangdong,Mainland China,16/03/2020,1361.0,8.0,1306.0
5902,16/03/2020,,Norway,16/03/2020,1333.0,3.0,1.0
5903,16/03/2020,Henan,Mainland China,14/03/2020,1273.0,22.0,1250.0
5904,16/03/2020,Zhejiang,Mainland China,16/03/2020,1231.0,1.0,1216.0
5905,16/03/2020,,Sweden,16/03/2020,1103.0,6.0,1.0
5906,16/03/2020,,Belgium,16/03/2020,1058.0,5.0,1.0
5907,16/03/2020,,Austria,16/03/2020,1018.0,3.0,6.0
5908,16/03/2020,Hunan,Mainland China,14/03/2020,1018.0,4.0,1014.0
5909,16/03/2020,Anhui,Mainland China,11/03/2020,990.0,6.0,984.0
5910,16/03/2020,New York,US,16/03/2020,967.0,10.0,0.0
5911,16/03/2020,Jiangxi,Mainland China,12/03/2020,935.0,1.0,934.0
5912,16/03/2020,Denmark,Denmark,16/03/2020,914.0,3.0,1.0
5913,16/03/2020,Washington,US,16/03/2020,904.0,48.0,1.0
5914,16/03/2020,,Japan,16/03/2020,825.0,27.0,144.0
5915,16/03/2020,Shandong,Mainland China,16/03/2020,760.0,7.0,746.0
5916,16/03/2020,Diamond Princess cruise ship,Others,13/03/2020,696.0,7.0,325.0
5917,16/03/2020,Jiangsu,Mainland China,15/03/2020,631.0,0.0,631.0
5918,16/03/2020,Chongqing,Mainland China,15/03/2020,576.0,6.0,570.0
5919,16/03/2020,,Malaysia,16/03/2020,566.0,0.0,42.0
5920,16/03/2020,California,US,16/03/2020,557.0,7.0,6.0
5921,16/03/2020,Sichuan,Mainland China,15/03/2020,539.0,3.0,516.0
5922,16/03/2020,Heilongjiang,Mainland China,16/03/2020,482.0,13.0,455.0
5923,16/03/2020,Beijing,Mainland China,16/03/2020,452.0,8.0,360.0
5924,16/03/2020,,Qatar,16/03/2020,439.0,0.0,4.0
5925,16/03/2020,Shanghai,Mainland China,16/03/2020,355.0,3.0,325.0
5926,16/03/2020,,Greece,16/03/2020,331.0,4.0,8.0
5927,16/03/2020,,Portugal,16/03/2020,331.0,0.0,3.0
5928,16/03/2020,Hebei,Mainland China,13/03/2020,318.0,6.0,310.0
5929,16/03/2020,,Czech Republic,16/03/2020,298.0,0.0,3.0
5930,16/03/2020,Fujian,Mainland China,11/03/2020,296.0,1.0,295.0
5931,16/03/2020,,Finland,16/03/2020,277.0,0.0,10.0
5932,16/03/2020,,Israel,16/03/2020,255.0,0.0,4.0
5933,16/03/2020,,Slovenia,16/03/2020,253.0,1.0,0.0
5934,16/03/2020,Guangxi,Mainland China,16/03/2020,252.0,2.0,248.0
5935,16/03/2020,Shaanxi,Mainland China,16/03/2020,245.0,2.0,233.0
5936,16/03/2020,,Singapore,16/03/2020,243.0,0.0,109.0
5937,16/03/2020,,Bahrain,16/03/2020,214.0,1.0,77.0
5938,16/03/2020,,Estonia,16/03/2020,205.0,0.0,1.0
5939,16/03/2020,,Brazil,16/03/2020,200.0,0.0,1.0
5940,16/03/2020,Massachusetts,US,16/03/2020,197.0,0.0,1.0
5941,16/03/2020,,Iceland,16/03/2020,180.0,0.0,0.0
5942,16/03/2020,New Jersey,US,16/03/2020,178.0,2.0,1.0
5943,16/03/2020,Ontario,Canada,16/03/2020,177.0,0.0,5.0
5944,16/03/2020,,Poland,16/03/2020,177.0,4.0,13.0
5945,16/03/2020,Yunnan,Mainland China,16/03/2020,176.0,2.0,172.0
5946,16/03/2020,New South Wales,Australia,16/03/2020,171.0,2.0,4.0
5947,16/03/2020,,Ireland,16/03/2020,169.0,2.0,0.0
5948,16/03/2020,Hainan,Mainland China,16/03/2020,168.0,6.0,161.0
5949,16/03/2020,Colorado,US,16/03/2020,160.0,1.0,0.0
5950,16/03/2020,,Romania,16/03/2020,158.0,0.0,9.0
5951,16/03/2020,,Chile,16/03/2020,155.0,0.0,0.0
5952,16/03/2020,Hong Kong,Hong Kong,16/03/2020,155.0,4.0,84.0
5953,16/03/2020,Florida,US,16/03/2020,155.0,5.0,0.0
5954,16/03/2020,,Egypt,16/03/2020,150.0,2.0,27.0
5955,16/03/2020,,Thailand,16/03/2020,147.0,1.0,35.0
5956,16/03/2020,Guizhou,Mainland China,16/03/2020,146.0,2.0,144.0
5957,16/03/2020,,Philippines,16/03/2020,142.0,12.0,2.0
5958,16/03/2020,Tianjin,Mainland China,15/03/2020,136.0,3.0,133.0
5959,16/03/2020,,Pakistan,16/03/2020,136.0,0.0,2.0
5960,16/03/2020,Louisiana,US,16/03/2020,136.0,3.0,0.0
5961,16/03/2020,,Indonesia,16/03/2020,134.0,5.0,8.0
5962,16/03/2020,Gansu,Mainland China,15/03/2020,133.0,2.0,91.0
5963,16/03/2020,Shanxi,Mainland China,13/03/2020,133.0,0.0,133.0
5964,16/03/2020,Liaoning,Mainland China,16/03/2020,125.0,1.0,115.0
5965,16/03/2020,,Iraq,16/03/2020,124.0,10.0,26.0
5966,16/03/2020,,Kuwait,16/03/2020,123.0,0.0,9.0
5967,16/03/2020,Georgia,US,16/03/2020,121.0,1.0,0.0
5968,16/03/2020,,India,16/03/2020,119.0,2.0,13.0
5969,16/03/2020,,Saudi Arabia,16/03/2020,118.0,0.0,2.0
5970,16/03/2020,,San Marino,16/03/2020,109.0,7.0,4.0
5971,16/03/2020,Illinois,US,16/03/2020,105.0,0.0,2.0
5972,16/03/2020,British Columbia,Canada,16/03/2020,103.0,4.0,4.0
5973,16/03/2020,,Lebanon,16/03/2020,99.0,3.0,1.0
5974,16/03/2020,,United Arab Emirates,16/03/2020,98.0,0.0,23.0
5975,16/03/2020,Jilin,Mainland China,16/03/2020,93.0,1.0,92.0
5976,16/03/2020,,Russia,16/03/2020,90.0,0.0,8.0
5977,16/03/2020,,Peru,16/03/2020,86.0,0.0,0.0
5978,16/03/2020,Texas,US,16/03/2020,85.0,0.0,0.0
5979,16/03/2020,,Luxembourg,16/03/2020,77.0,1.0,0.0
5980,16/03/2020,Pennsylvania,US,16/03/2020,77.0,0.0,0.0
5981,16/03/2020,Xinjiang,Mainland China,11/03/2020,76.0,3.0,73.0
5982,16/03/2020,Inner Mongolia,Mainland China,16/03/2020,75.0,1.0,73.0
5983,16/03/2020,Ningxia,Mainland China,16/03/2020,75.0,0.0,75.0
5984,16/03/2020,Victoria,Australia,16/03/2020,71.0,0.0,8.0
5985,16/03/2020,Queensland,Australia,16/03/2020,68.0,0.0,8.0
5986,16/03/2020,,Taiwan,16/03/2020,67.0,1.0,20.0
5987,16/03/2020,,Slovakia,16/03/2020,63.0,0.0,0.0
5988,16/03/2020,,South Africa,16/03/2020,62.0,0.0,0.0
5989,16/03/2020,,Vietnam,16/03/2020,61.0,0.0,16.0
5990,16/03/2020,,Croatia,16/03/2020,57.0,0.0,2.0
5991,16/03/2020,,Argentina,16/03/2020,56.0,2.0,1.0
5992,16/03/2020,Alberta,Canada,16/03/2020,56.0,0.0,0.0
5993,16/03/2020,,Panama,16/03/2020,55.0,1.0,0.0
5994,16/03/2020,,Serbia,16/03/2020,55.0,0.0,1.0
5995,16/03/2020,,Algeria,16/03/2020,54.0,4.0,12.0
5996,16/03/2020,,Brunei,16/03/2020,54.0,0.0,0.0
5997,16/03/2020,,Colombia,16/03/2020,54.0,0.0,0.0
5998,16/03/2020,Minnesota,US,16/03/2020,54.0,0.0,0.0
5999,16/03/2020,,Mexico,16/03/2020,53.0,0.0,4.0
6000,16/03/2020,Michigan,US,16/03/2020,53.0,0.0,0.0
6001,16/03/2020,,Armenia,16/03/2020,52.0,0.0,0.0
6002,16/03/2020,,Bulgaria,16/03/2020,52.0,2.0,0.0
6003,16/03/2020,Tennessee,US,16/03/2020,52.0,0.0,0.0
6004,16/03/2020,,Albania,16/03/2020,51.0,1.0,0.0
6005,16/03/2020,Quebec,Canada,16/03/2020,50.0,0.0,0.0
6006,16/03/2020,Ohio,US,16/03/2020,50.0,0.0,0.0
6007,16/03/2020,Virginia,US,16/03/2020,49.0,1.0,0.0
6008,16/03/2020,Diamond Princess cruise ship,US,16/03/2020,47.0,0.0,0.0
6009,16/03/2020,Wisconsin,US,16/03/2020,47.0,0.0,1.0
6010,16/03/2020,Nevada,US,16/03/2020,45.0,1.0,0.0
6011,16/03/2020,Maryland,US,16/03/2020,41.0,0.0,3.0
6012,16/03/2020,,Hungary,16/03/2020,39.0,1.0,1.0
6013,16/03/2020,Oregon,US,16/03/2020,39.0,1.0,0.0
6014,16/03/2020,Utah,US,16/03/2020,39.0,0.0,0.0
6015,16/03/2020,North Carolina,US,16/03/2020,38.0,0.0,0.0
6016,16/03/2020,,Ecuador,16/03/2020,37.0,2.0,0.0
6017,16/03/2020,,Belarus,16/03/2020,36.0,0.0,3.0
6018,16/03/2020,,Costa Rica,16/03/2020,35.0,0.0,0.0
6019,16/03/2020,,Latvia,16/03/2020,34.0,0.0,1.0
6020,16/03/2020,,Cyprus,16/03/2020,33.0,0.0,0.0
6021,16/03/2020,,Georgia,16/03/2020,33.0,0.0,1.0
6022,16/03/2020,South Carolina,US,16/03/2020,33.0,1.0,0.0
6023,16/03/2020,,Malta,16/03/2020,30.0,0.0,2.0
6024,16/03/2020,Connecticut,US,16/03/2020,30.0,0.0,0.0
6025,16/03/2020,South Australia,Australia,16/03/2020,29.0,0.0,3.0
6026,16/03/2020,,Morocco,16/03/2020,29.0,1.0,1.0
6027,16/03/2020,Alabama,US,16/03/2020,29.0,0.0,0.0
6028,16/03/2020,Western Australia,Australia,16/03/2020,28.0,1.0,0.0
6029,16/03/2020,,Sri Lanka,16/03/2020,28.0,0.0,1.0
6030,16/03/2020,,Bosnia and Herzegovina,16/03/2020,25.0,0.0,0.0
6031,16/03/2020,Indiana,US,16/03/2020,25.0,1.0,0.0
6032,16/03/2020,,Senegal,16/03/2020,24.0,0.0,2.0
6033,16/03/2020,,Moldova,16/03/2020,23.0,0.0,0.0
6034,16/03/2020,Iowa,US,16/03/2020,23.0,0.0,0.0
6035,16/03/2020,,Oman,16/03/2020,22.0,0.0,9.0
6036,16/03/2020,Arkansas,US,16/03/2020,22.0,0.0,0.0
6037,16/03/2020,District of Columbia,US,16/03/2020,22.0,0.0,0.0
6038,16/03/2020,,Afghanistan,16/03/2020,21.0,0.0,1.0
6039,16/03/2020,Kentucky,US,16/03/2020,21.0,1.0,1.0
6040,16/03/2020,Rhode Island,US,16/03/2020,21.0,0.0,0.0
6041,16/03/2020,,Tunisia,16/03/2020,20.0,0.0,0.0
6042,16/03/2020,Grand Princess,US,16/03/2020,20.0,0.0,0.0
6043,16/03/2020,Qinghai,Mainland China,11/03/2020,18.0,0.0,18.0
6044,16/03/2020,Faroe Islands,Denmark,16/03/2020,18.0,0.0,0.0
6045,16/03/2020,,North Macedonia,16/03/2020,18.0,0.0,1.0
6046,16/03/2020,,Turkey,16/03/2020,18.0,0.0,0.0
6047,16/03/2020,Arizona,US,16/03/2020,18.0,0.0,1.0
6048,16/03/2020,Nebraska,US,16/03/2020,18.0,0.0,0.0
6049,16/03/2020,,Jordan,16/03/2020,17.0,0.0,1.0
6050,16/03/2020,,Lithuania,16/03/2020,17.0,0.0,1.0
6051,16/03/2020,Maine,US,16/03/2020,17.0,0.0,0.0
6052,16/03/2020,New Hampshire,US,16/03/2020,17.0,0.0,0.0
6053,16/03/2020,New Mexico,US,16/03/2020,17.0,0.0,0.0
6054,16/03/2020,,Venezuela,16/03/2020,17.0,0.0,0.0
6055,16/03/2020,,Azerbaijan,16/03/2020,15.0,1.0,6.0
6056,16/03/2020,,Burkina Faso,16/03/2020,15.0,0.0,0.0
6057,16/03/2020,,Martinique,16/03/2020,15.0,1.0,0.0
6058,16/03/2020,,Maldives,15/03/2020,13.0,0.0,0.0
6059,16/03/2020,Mississippi,US,16/03/2020,13.0,0.0,0.0
6060,16/03/2020,Vermont,US,16/03/2020,12.0,0.0,0.0
6061,16/03/2020,,Bolivia,16/03/2020,11.0,0.0,0.0
6062,16/03/2020,Macau,Macau,16/03/2020,11.0,0.0,10.0
6063,16/03/2020,,Dominican Republic,14/03/2020,11.0,0.0,0.0
6064,16/03/2020,,French Guiana,16/03/2020,11.0,0.0,0.0
6065,16/03/2020,Kansas,US,16/03/2020,11.0,1.0,0.0
